Profile Name,Source,Navigation Level,Referrer Url,Webpage Url,Click Utc Ts
Hana,android,browseTitles,,,2021-07-23 16:36:27
Tarik,www,playback,/search?q=drive%20to&jbv=80204890,/watch/80239928?trackId=255824129&tctx=0%2C0%2CNAPA%40%40%7C_titles%2F1%2F%2Fdrive%20to%2F0%2F0%2CNAPA%40%40%7C_titles%2F1%2F%2Fdrive%20to%2F0%2F0%2C%2C,2021-11-20 19:06:00
Tarik,www,playback,/watch/80239928?trackId=255824129&tctx=0%2C0%2CNAPA%40%40%7C_titles%2F1%2F%2Fdrive%20to%2F0%2F0%2CNAPA%40%40%7C_titles%2F1%2F%2Fdrive%20to%2F0%2F0%2C%2C,/watch/80239923?trackId=255824129,2021-11-20 19:06:00
Tarik,www,playback,/search?q=drive%20to&jbv=80204890,/watch/80239928?trackId=255824129&tctx=0%2C0%2CNAPA%40%40%7C_titles%2F1%2F%2Fdrive%20to%2F0%2F0%2CNAPA%40%40%7C_titles%2F1%2F%2Fdrive%20to%2F0%2F0%2C%2C,2021-11-20 19:05:36
Tarik,www,search,/search?q=drive%20to,/search?q=drive%20to&jbv=80204890,2021-11-20 19:05:35
Tarik,www,movieDetails,/search?q=drive%20t,/search?q=drive%20to,2021-11-20 19:05:33
Tarik,www,search,/search?q=drive%20to,/search?q=drive%20to&jbv=80204890,2021-11-20 19:05:33
Tarik,www,search,/search?q=f,/search?q=d,2021-11-20 19:05:30
Tarik,www,search,/search?q=dr,/search?q=dri,2021-11-20 19:05:30
Tarik,www,search,/search?q=dr,/search?q=dri,2021-11-20 19:05:30
Tarik,www,search,/search?q=f,/search?q=d,2021-11-20 19:05:30
Tarik,www,search,/search?q=dri,/search?q=driv,2021-11-20 19:05:30
Tarik,www,search,/search?q=d,/search?q=dr,2021-11-20 19:05:30
Tarik,www,search,/search?q=d,/search?q=dr,2021-11-20 19:05:30
Tarik,www,search,/search?q=dri,/search?q=driv,2021-11-20 19:05:30
Tarik,www,search,/search?q=driv,/search?q=drive,2021-11-20 19:05:30
Tarik,www,search,/search?q=driv,/search?q=drive,2021-11-20 19:05:30
Tarik,www,search,/search?q=drive,/search?q=drive%20t,2021-11-20 19:05:30
Tarik,www,search,/search?q=drive,/search?q=drive%20t,2021-11-20 19:05:30
Tarik,www,search,/search?q=drive%20t,/search?q=drive%20to,2021-11-20 19:05:30
Tarik,www,search,/browse,/search?q=f,2021-11-20 19:05:29
Tarik,www,search,/browse,/search?q=f,2021-11-20 19:05:29
Tarik,www,browseTitles,https://www.netflix.com/browse,/browse,2021-11-20 19:05:28
Tarik,iOS,profilesGate,,,2021-10-03 18:43:27
Tarik,iOS,profilesGate,,,2021-10-03 18:43:27
Tarik,iOS,browseTitles,,,2021-10-03 18:43:27
Tarik,iOS,playback,,,2021-09-18 21:17:24
Tarik,iOS,movieDetails,,,2021-09-18 21:17:24
Tarik,iOS,movieDetails,,,2021-09-18 20:21:54
Tarik,iOS,movieDetails,,,2021-09-18 20:21:54
Tarik,iOS,playback,,,2021-09-18 20:21:54
Tarik,iOS,movieDetails,,,2021-09-18 20:21:51
Tarik,iOS,browseTitles,,,2021-09-18 20:21:50
Tarik,iOS,profilesGate,,,2021-09-18 20:21:41
Tarik,iOS,profilesGate,,,2021-09-18 20:21:41
Tarik,iOS,browseTitles,,,2021-09-18 20:21:41
Tarik,iOS,browseTitles,,,2021-09-17 17:16:23
Tarik,iOS,browseTitles,,,2021-09-17 17:16:23
Tarik,iOS,playback,,,2021-09-17 17:16:23
Tarik,iOS,newsFeed,,,2021-09-17 17:16:22
Tarik,iOS,browseTitles,,,2021-09-17 17:16:22
Tarik,iOS,browseTitles,,,2021-09-17 17:16:21
Tarik,iOS,newsFeed,,,2021-09-17 17:16:21
Tarik,iOS,profilesGate,,,2021-09-17 17:16:19
Tarik,iOS,browseTitles,,,2021-09-17 17:16:19
Tarik,iOS,profilesGate,,,2021-09-17 17:16:17
Tarik,iOS,browseTitles,,,2021-09-11 19:39:50
Tarik,iOS,browseTitles,,,2021-09-11 19:39:50
Tarik,iOS,playback,,,2021-09-11 19:39:50
Tarik,iOS,profilesGate,,,2021-09-11 19:39:37
Tarik,iOS,browseTitles,,,2021-09-11 19:39:37
Tarik,iOS,profilesGate,,,2021-09-11 19:39:36
Tarik,iOS,browseTitles,,,2021-09-09 07:53:39
Tarik,iOS,downloadsTab,,,2021-09-09 07:53:39
Tarik,iOS,profilesGate,,,2021-09-09 07:53:37
Tarik,iOS,browseTitles,,,2021-09-09 07:53:37
Tarik,iOS,profilesGate,,,2021-09-09 07:53:36
Tarik,iOS,movieDetails,,,2021-09-09 07:48:09
Tarik,iOS,downloadsTab,,,2021-09-09 07:48:09
Tarik,iOS,browseTitles,,,2021-09-09 07:47:50
Tarik,iOS,movieDetails,,,2021-09-09 07:47:50
Tarik,iOS,browseTitles,,,2021-09-09 07:47:49
Tarik,iOS,movieDetails,,,2021-09-09 07:47:49
Tarik,iOS,browseTitles,,,2021-09-09 07:47:34
Tarik,iOS,movieDetails,,,2021-09-09 07:47:34
Tarik,iOS,browseTitles,,,2021-09-09 07:47:27
Tarik,iOS,profilesGate,,,2021-09-09 07:47:27
Tarik,iOS,profilesGate,,,2021-09-09 07:47:26
Tarik,iOS,browseTitles,,,2021-09-08 11:13:44
Tarik,iOS,browseTitles,,,2021-09-08 11:13:44
Tarik,iOS,playback,,,2021-09-08 11:13:44
Tarik,iOS,browseTitles,,,2021-09-08 11:13:40
Tarik,iOS,accountMenu,,,2021-09-08 11:13:40
Tarik,iOS,profilesGate,,,2021-09-08 11:13:14
Tarik,iOS,profilesGate,,,2021-09-08 11:13:14
Tarik,iOS,browseTitles,,,2021-09-08 11:13:14
Tarik,www,postPlay,/browse,/watch/81246013?trackId=14170286&tctx=1%2C0%2C7f4daa4e-6ea5-48ab-bb3c-302bc01bda40-407734864%2C475170c9-f7bd-456f-b719-128cd5bd4030_45068982X3XX1631018238211%2C%2C,2021-09-07 12:53:21
Tarik,www,playback,/watch/81246013?trackId=14170286&tctx=1%2C0%2C7f4daa4e-6ea5-48ab-bb3c-302bc01bda40-407734864%2C475170c9-f7bd-456f-b719-128cd5bd4030_45068982X3XX1631018238211%2C%2C,/watch/81246014?trackId=155573558,2021-09-07 12:53:21
Tarik,www,playback,/browse,/watch/81246013?trackId=14170286&tctx=1%2C0%2C7f4daa4e-6ea5-48ab-bb3c-302bc01bda40-407734864%2C475170c9-f7bd-456f-b719-128cd5bd4030_45068982X3XX1631018238211%2C%2C,2021-09-07 12:37:31
Tarik,www,browseTitles,,/browse,2021-09-07 12:37:30
Tarik,www,profilesGate,,/browse,2021-09-07 12:37:22
Tarik,www,browseTitles,,/browse,2021-09-07 12:37:22
Tarik,iOS,browseTitles,,,2021-09-07 11:34:46
Tarik,iOS,browseTitles,,,2021-09-07 11:34:46
Tarik,iOS,playback,,,2021-09-07 11:34:46
Tarik,iOS,profilesGate,,,2021-09-07 11:34:38
Tarik,iOS,browseTitles,,,2021-09-07 11:34:38
Tarik,iOS,profilesGate,,,2021-09-07 11:34:38
Tarik,www,postPlay,/browse,/watch/80192098?trackId=14170286&tctx=1%2C0%2C22f82869-5f69-45e2-acdb-f2c841a84296-202388670%2Cedbb4671-62b2-4058-9fbf-aa15cdf86e7c_133971770X3XX1631011846961%2Cedbb4671-62b2-4058-9fbf-aa15cdf86e7c_ROOT%2C,2021-09-07 11:33:36
Tarik,www,playback,/watch/80192098?trackId=14170286&tctx=1%2C0%2C22f82869-5f69-45e2-acdb-f2c841a84296-202388670%2Cedbb4671-62b2-4058-9fbf-aa15cdf86e7c_133971770X3XX1631011846961%2Cedbb4671-62b2-4058-9fbf-aa15cdf86e7c_ROOT%2C,/watch/81246013?trackId=155573558,2021-09-07 11:33:36
Tarik,www,playback,/browse,/watch/80192098?trackId=14170286&tctx=1%2C0%2C22f82869-5f69-45e2-acdb-f2c841a84296-202388670%2Cedbb4671-62b2-4058-9fbf-aa15cdf86e7c_133971770X3XX1631011846961%2Cedbb4671-62b2-4058-9fbf-aa15cdf86e7c_ROOT%2C,2021-09-07 10:50:53
Tarik,www,browseTitles,,/browse,2021-09-07 10:50:52
Tarik,www,profilesGate,,/browse,2021-09-07 10:50:48
Tarik,www,browseTitles,,/browse,2021-09-07 10:50:48
Tarik,www,postPlay,/watch/81026154?trackId=14170287&tctx=1%2C0%2C34bdfd1e-1629-4ae1-8145-d7d6ca373bf6-86862524%2Ce891c92e-517a-4ea0-87f9-de1234358189_47143199X3XX1630938595084%2C%2C,/watch/81246011?trackId=200257858,2021-09-06 15:44:59
Tarik,www,playback,/watch/81246011?trackId=200257858,/watch/81246012?trackId=155573560,2021-09-06 15:44:59
Tarik,www,playback,/browse?jbv=80192098,/watch/81026154?trackId=14170287&tctx=1%2C0%2C34bdfd1e-1629-4ae1-8145-d7d6ca373bf6-86862524%2Ce891c92e-517a-4ea0-87f9-de1234358189_47143199X3XX1630938595084%2C%2C,2021-09-06 14:51:26
Tarik,www,playback,/watch/81026154?trackId=14170287&tctx=1%2C0%2C34bdfd1e-1629-4ae1-8145-d7d6ca373bf6-86862524%2Ce891c92e-517a-4ea0-87f9-de1234358189_47143199X3XX1630938595084%2C%2C,/watch/81246011?trackId=200257858,2021-09-06 14:51:26
Tarik,www,playback,/browse?jbv=80192098,/watch/81026154?trackId=14170287&tctx=1%2C0%2C34bdfd1e-1629-4ae1-8145-d7d6ca373bf6-86862524%2Ce891c92e-517a-4ea0-87f9-de1234358189_47143199X3XX1630938595084%2C%2C,2021-09-06 14:30:07
Tarik,www,browseTitles,/browse,/browse?jbv=80192098,2021-09-06 14:30:06
Tarik,www,movieDetails,,/browse,2021-09-06 14:30:05
Tarik,www,browseTitles,/browse,/browse?jbv=80192098,2021-09-06 14:30:05
Tarik,www,postPlay,/browse?jbv=80192098,/watch/81012318?trackId=14170287&tctx=1%2C0%2Ccf508e88-2ab9-47db-8071-07bd82f93973-80533718%2Ce6d44bdb-a4c0-4197-8ecc-5ddaac794bf7_78508339X3XX1630928696934%2C%2C,2021-09-06 11:56:36
Tarik,www,playback,/watch/81012318?trackId=14170287&tctx=1%2C0%2Ccf508e88-2ab9-47db-8071-07bd82f93973-80533718%2Ce6d44bdb-a4c0-4197-8ecc-5ddaac794bf7_78508339X3XX1630928696934%2C%2C,/watch/81026154?trackId=155573560,2021-09-06 11:56:36
Tarik,www,browseTitles,/browse,/browse?jbv=80192098,2021-09-06 11:48:45
Tarik,www,playback,/browse?jbv=80192098,/watch/81012318?trackId=14170287&tctx=1%2C0%2Ccf508e88-2ab9-47db-8071-07bd82f93973-80533718%2Ce6d44bdb-a4c0-4197-8ecc-5ddaac794bf7_78508339X3XX1630928696934%2C%2C,2021-09-06 11:48:45
Tarik,www,movieDetails,,/browse,2021-09-06 11:48:38
Tarik,www,browseTitles,/browse,/browse?jbv=80192098,2021-09-06 11:48:38
Tarik,iOS,browseTitles,,,2021-09-06 11:26:27
Tarik,iOS,browseTitles,,,2021-09-06 11:26:27
Tarik,iOS,playback,,,2021-09-06 11:26:27
Tarik,iOS,profilesGate,,,2021-09-06 11:26:24
Tarik,iOS,profilesGate,,,2021-09-06 11:26:24
Tarik,iOS,browseTitles,,,2021-09-06 11:26:24
Tarik,www,playback,/browse,/watch/81012317?trackId=14170286&tctx=1%2C0%2C91417ce1-7edc-4a28-8907-98be75a30c93-335342862%2C2c72a185-a6d5-4e89-acd5-f92deb0358da_76212803X3XX1630925377379%2C%2C,2021-09-06 11:02:22
Tarik,www,playback,/watch/81012317?trackId=14170286&tctx=1%2C0%2C91417ce1-7edc-4a28-8907-98be75a30c93-335342862%2C2c72a185-a6d5-4e89-acd5-f92deb0358da_76212803X3XX1630925377379%2C%2C,/watch/81012318?trackId=200257858,2021-09-06 11:02:22
Tarik,www,playback,/browse,/watch/81012317?trackId=14170286&tctx=1%2C0%2C91417ce1-7edc-4a28-8907-98be75a30c93-335342862%2C2c72a185-a6d5-4e89-acd5-f92deb0358da_76212803X3XX1630925377379%2C%2C,2021-09-06 10:49:47
Tarik,www,browseTitles,https://www.netflix.com/browse,/browse,2021-09-06 10:49:45
Tarik,iOS,browseTitles,,,2021-09-05 19:00:34
Tarik,iOS,browseTitles,,,2021-09-05 19:00:34
Tarik,iOS,playback,,,2021-09-05 19:00:34
Tarik,iOS,playback,,,2021-09-04 11:55:54
Tarik,iOS,postPlay,,,2021-09-04 11:55:54
Tarik,iOS,postPlay,,,2021-09-04 11:55:52
Tarik,iOS,playback,,,2021-09-04 11:55:52
Tarik,iOS,browseTitles,,,2021-09-04 11:11:51
Tarik,iOS,browseTitles,,,2021-09-04 11:11:51
Tarik,iOS,playback,,,2021-09-04 11:11:51
Tarik,iOS,profilesGate,,,2021-09-04 11:11:44
Tarik,iOS,browseTitles,,,2021-09-04 11:11:44
Tarik,iOS,profilesGate,,,2021-09-04 11:11:43
Tarik,iOS,browseTitles,,,2021-08-25 20:45:46
Tarik,iOS,browseTitles,,,2021-08-25 20:45:46
Tarik,iOS,playback,,,2021-08-25 20:45:46
Tarik,iOS,browseTitles,,,2021-08-25 20:45:30
Tarik,iOS,profilesGate,,,2021-08-25 20:45:30
Tarik,iOS,profilesGate,,,2021-08-25 20:45:29
Tarik,www,browseTitles,,/browse,2021-08-25 11:39:31
Tarik,www,playback,/browse,/watch/70208599?trackId=14170286&tctx=1%2C0%2C636a4e7d-28e3-4fee-867b-21ecf9190ac2-450969528%2C52e017b7-c376-4f17-a711-2d2232a66fea_44946128X3XX1629891559374%2C%2C,2021-08-25 11:39:31
Tarik,www,profilesGate,,/browse,2021-08-25 11:39:20
Tarik,www,browseTitles,,/browse,2021-08-25 11:39:20
Tarik,iOS,movieDetails,,,2021-08-25 10:56:33
Tarik,iOS,movieDetails,,,2021-08-25 10:56:33
Tarik,iOS,playback,,,2021-08-25 10:56:33
Tarik,iOS,search,,,2021-08-25 10:56:30
Tarik,iOS,movieDetails,,,2021-08-25 10:56:30
Tarik,iOS,search,,,2021-08-25 10:56:15
Tarik,iOS,downloadsTab,,,2021-08-25 10:56:15
Tarik,iOS,downloadsTab,,,2021-08-25 10:56:14
Tarik,iOS,browseTitles,,,2021-08-25 10:56:14
Tarik,iOS,profilesGate,,,2021-08-25 10:56:13
Tarik,iOS,browseTitles,,,2021-08-25 10:56:13
Tarik,iOS,profilesGate,,,2021-08-25 10:56:13
Tarik,www,postPlay,/browse,/watch/81093771?trackId=14170286&tctx=1%2C0%2C764c434d-8815-457b-b126-eb6fe6bf9ac8-215071574%2C3260f27e-358d-4892-bb2d-66e72d4f90fe_101301869X3XX1629806603875%2C%2C,2021-08-24 12:20:02
Tarik,www,playback,/watch/81093771?trackId=14170286&tctx=1%2C0%2C764c434d-8815-457b-b126-eb6fe6bf9ac8-215071574%2C3260f27e-358d-4892-bb2d-66e72d4f90fe_101301869X3XX1629806603875%2C%2C,/watch/81093772?trackId=155573560,2021-08-24 12:20:02
Tarik,www,browseTitles,,/browse,2021-08-24 12:03:33
Tarik,www,playback,/browse,/watch/81093771?trackId=14170286&tctx=1%2C0%2C764c434d-8815-457b-b126-eb6fe6bf9ac8-215071574%2C3260f27e-358d-4892-bb2d-66e72d4f90fe_101301869X3XX1629806603875%2C%2C,2021-08-24 12:03:33
Tarik,www,profilesGate,,/browse,2021-08-24 12:03:26
Tarik,www,browseTitles,,/browse,2021-08-24 12:03:26
Tarik,www,movieDetails,/browse,/browse?jbv=80200942,2021-08-20 19:42:34
Tarik,www,playback,/browse?jbv=80200942,/watch/81093771?trackId=14170287&tctx=1%2C0%2Cc79e0715-6998-427f-8a27-6134f08d4c28-235198374%2C5b89c380-caaa-4110-a59a-6543ca40437d_26983477X3XX1629488469575%2C%2C,2021-08-20 19:42:34
Tarik,www,browseTitles,,/browse,2021-08-20 19:42:31
Tarik,www,browseTitles,/browse,/browse?jbv=80200942,2021-08-20 19:42:31
Tarik,www,profilesGate,,/browse,2021-08-20 19:42:23
Tarik,www,browseTitles,,/browse,2021-08-20 19:42:23
Tarik,www,postPlay,/watch/81011703?trackId=14170286&tctx=1%2C0%2C519c5268-3687-4c8e-a9dc-144682ee0f81-5651488%2C2b19497a-87b9-45a5-a898-a3a7fbf10f87_42407805X3XX1629459105737%2C%2C,/watch/81011704?trackId=155573558,2021-08-20 12:28:29
Tarik,www,playback,/watch/81011704?trackId=155573558,/watch/81011705?trackId=155573560,2021-08-20 12:28:29
Tarik,www,postPlay,/browse,/watch/81011703?trackId=14170286&tctx=1%2C0%2C519c5268-3687-4c8e-a9dc-144682ee0f81-5651488%2C2b19497a-87b9-45a5-a898-a3a7fbf10f87_42407805X3XX1629459105737%2C%2C,2021-08-20 11:39:11
Tarik,www,playback,/watch/81011703?trackId=14170286&tctx=1%2C0%2C519c5268-3687-4c8e-a9dc-144682ee0f81-5651488%2C2b19497a-87b9-45a5-a898-a3a7fbf10f87_42407805X3XX1629459105737%2C%2C,/watch/81011704?trackId=155573558,2021-08-20 11:39:11
Tarik,www,browseTitles,,/browse,2021-08-20 11:31:52
Tarik,www,playback,/browse,/watch/81011703?trackId=14170286&tctx=1%2C0%2C519c5268-3687-4c8e-a9dc-144682ee0f81-5651488%2C2b19497a-87b9-45a5-a898-a3a7fbf10f87_42407805X3XX1629459105737%2C%2C,2021-08-20 11:31:52
Tarik,www,profilesGate,,/browse,2021-08-20 11:31:45
Tarik,www,browseTitles,,/browse,2021-08-20 11:31:45
Tarik,iOS,postPlay,,,2021-08-19 19:29:35
Tarik,iOS,playback,,,2021-08-19 19:29:35
Tarik,iOS,postPlay,,,2021-08-19 19:29:06
Tarik,iOS,playback,,,2021-08-19 19:29:06
Tarik,iOS,browseTitles,,,2021-08-19 19:10:43
Tarik,iOS,browseTitles,,,2021-08-19 19:10:43
Tarik,iOS,playback,,,2021-08-19 19:10:43
Tarik,iOS,browseTitles,,,2021-08-19 19:10:40
Tarik,iOS,profilesGate,,,2021-08-19 19:10:40
Tarik,iOS,profilesGate,,,2021-08-19 19:10:39
Tarik,www,playback,/browse?jbv=80200942,/watch/81011702?trackId=14170287&tctx=1%2C0%2C1e928685-d847-4eb7-a642-df16cac8aade-133124656%2Cd72ae9ca-e771-493b-b9c8-b9ccceac2206_110723457X3XX1629385852353%2C%2C,2021-08-19 15:12:02
Tarik,www,movieDetails,/browse,/browse?jbv=80200942,2021-08-19 15:12:01
Tarik,www,browseTitles,,/browse,2021-08-19 15:11:57
Tarik,www,browseTitles,/browse,/browse?jbv=80200942,2021-08-19 15:11:57
Tarik,www,profilesGate,,/browse,2021-08-19 15:10:48
Tarik,www,browseTitles,,/browse,2021-08-19 15:10:48
Tarik,iOS,browseTitles,,,2021-08-19 15:00:01
Tarik,iOS,browseTitles,,,2021-08-19 15:00:01
Tarik,iOS,playback,,,2021-08-19 15:00:01
Tarik,iOS,browseTitles,,,2021-08-19 14:59:55
Tarik,iOS,profilesGate,,,2021-08-19 14:59:55
Tarik,iOS,profilesGate,,,2021-08-19 14:59:53
Tarik,www,postPlay,/watch/81011700?trackId=155573560,/watch/81011701?trackId=155573558,2021-08-19 12:39:37
Tarik,www,playback,/watch/81011701?trackId=155573558,/watch/81011702?trackId=155573560,2021-08-19 12:39:37
Tarik,www,postPlay,/watch/81011699?trackId=155573560,/watch/81011700?trackId=155573560,2021-08-19 11:49:44
Tarik,www,playback,/watch/81011700?trackId=155573560,/watch/81011701?trackId=155573558,2021-08-19 11:49:44
Tarik,www,postPlay,/watch/80995035?trackId=155573560,/watch/81011699?trackId=155573560,2021-08-18 19:00:35
Tarik,www,playback,/watch/81011699?trackId=155573560,/watch/81011700?trackId=155573560,2021-08-18 19:00:35
Tarik,www,postPlay,/watch/81011697?trackId=155573558,/watch/80995035?trackId=155573560,2021-08-18 14:23:57
Tarik,www,playback,/watch/80995035?trackId=155573560,/watch/81011699?trackId=155573560,2021-08-18 14:23:57
Tarik,www,postPlay,,/watch/81011697?trackId=155573558,2021-08-18 13:16:08
Tarik,www,playback,/watch/81011697?trackId=155573558,/watch/80995035?trackId=155573560,2021-08-18 13:16:08
Tarik,www,postPlay,/watch/81011695?trackId=155573560,/watch/81011696?trackId=155573560,2021-08-18 11:24:33
Tarik,www,playback,/watch/81011696?trackId=155573560,/watch/81011697?trackId=155573558,2021-08-18 11:24:33
Tarik,www,postPlay,/watch/81011694?trackId=155573560,/watch/81011695?trackId=155573560,2021-08-17 20:29:17
Tarik,www,playback,/watch/81011695?trackId=155573560,/watch/81011696?trackId=155573560,2021-08-17 20:29:17
Tarik,www,postPlay,/watch/81011693?trackId=155573558,/watch/81011694?trackId=155573560,2021-08-17 17:00:58
Tarik,www,playback,/watch/81011694?trackId=155573560,/watch/81011695?trackId=155573560,2021-08-17 17:00:58
Tarik,www,postPlay,/watch/81011692?trackId=155573560,/watch/81011693?trackId=155573558,2021-08-17 13:37:44
Tarik,www,playback,/watch/81011693?trackId=155573558,/watch/81011694?trackId=155573560,2021-08-17 13:37:44
Tarik,www,postPlay,/watch/81011691?trackId=155573560,/watch/81011692?trackId=155573560,2021-08-17 12:23:01
Tarik,www,playback,/watch/81011692?trackId=155573560,/watch/81011693?trackId=155573558,2021-08-17 12:23:01
Tarik,www,postPlay,/watch/80995034?trackId=155573558,/watch/81011691?trackId=155573560,2021-08-16 16:13:02
Tarik,www,playback,/watch/81011691?trackId=155573560,/watch/81011692?trackId=155573560,2021-08-16 16:13:02
Tarik,www,postPlay,/watch/80201016?trackId=155573558,/watch/80995034?trackId=155573558,2021-08-16 12:45:30
Tarik,www,playback,/watch/80995034?trackId=155573558,/watch/81011691?trackId=155573560,2021-08-16 12:45:30
Tarik,www,postPlay,/watch/80201015?trackId=14170287&tctx=1%2C0%2Cd9cee0be-6fec-4280-937e-d82ee196a3be-29962264%2C9d1c6969-b349-449a-b181-e1fb5e918c58_31465749X3XX1629101014071%2C%2C,/watch/80201016?trackId=155573558,2021-08-16 10:39:22
Tarik,www,playback,/watch/80201016?trackId=155573558,/watch/80995034?trackId=155573558,2021-08-16 10:39:22
Tarik,www,postPlay,/browse?jbv=80200942,/watch/80201015?trackId=14170287&tctx=1%2C0%2Cd9cee0be-6fec-4280-937e-d82ee196a3be-29962264%2C9d1c6969-b349-449a-b181-e1fb5e918c58_31465749X3XX1629101014071%2C%2C,2021-08-16 08:59:00
Tarik,www,playback,/watch/80201015?trackId=14170287&tctx=1%2C0%2Cd9cee0be-6fec-4280-937e-d82ee196a3be-29962264%2C9d1c6969-b349-449a-b181-e1fb5e918c58_31465749X3XX1629101014071%2C%2C,/watch/80201016?trackId=155573558,2021-08-16 08:59:00
Tarik,www,playback,/browse?jbv=80200942,/watch/80201015?trackId=14170287&tctx=1%2C0%2Cd9cee0be-6fec-4280-937e-d82ee196a3be-29962264%2C9d1c6969-b349-449a-b181-e1fb5e918c58_31465749X3XX1629101014071%2C%2C,2021-08-16 08:03:41
Tarik,www,browseTitles,/browse,/browse?jbv=80200942,2021-08-16 08:03:40
Tarik,www,movieDetails,,/browse,2021-08-16 08:03:38
Tarik,www,browseTitles,/browse,/browse?jbv=80200942,2021-08-16 08:03:38
Tarik,www,profilesGate,,/browse,2021-08-16 08:03:36
Tarik,www,browseTitles,,/browse,2021-08-16 08:03:36
Tarik,www,postPlay,/watch/80201013?trackId=155573558,/watch/80201014?trackId=155573560,2021-08-15 21:56:38
Tarik,www,playback,/watch/80201014?trackId=155573560,/watch/80201015?trackId=155573560,2021-08-15 21:56:38
Tarik,www,postPlay,/watch/80201012?trackId=155573558,/watch/80201013?trackId=155573558,2021-08-15 20:53:01
Tarik,www,playback,/watch/80201013?trackId=155573558,/watch/80201014?trackId=155573560,2021-08-15 20:53:01
Tarik,www,postPlay,/watch/80201011?trackId=14170286&tctx=1%2C1%2Cdfb19b1f-8083-4858-9f98-d4f0810b8c5e-147212220%2C68a3e960-7115-43c2-a821-75a5ceb1bc62_43409688X3XX1629025362276%2C%2C,/watch/80201012?trackId=155573558,2021-08-15 19:54:00
Tarik,www,playback,/watch/80201012?trackId=155573558,/watch/80201013?trackId=155573558,2021-08-15 19:54:00
Tarik,iOS,newsFeed,,,2021-08-15 14:27:18
Tarik,iOS,search,,,2021-08-15 14:27:17
Tarik,iOS,newsFeed,,,2021-08-15 14:27:17
Tarik,iOS,search,,,2021-08-15 14:27:13
Tarik,iOS,downloadsTab,,,2021-08-15 14:27:13
Tarik,iOS,downloadsTab,,,2021-08-15 14:27:00
Tarik,iOS,browseTitles,,,2021-08-15 14:27:00
Tarik,iOS,profilesGate,,,2021-08-15 14:26:52
Tarik,iOS,browseTitles,,,2021-08-15 14:26:52
Tarik,iOS,profilesGate,,,2021-08-15 14:26:51
Tarik,www,postPlay,/browse,/watch/80201011?trackId=14170286&tctx=1%2C1%2Cdfb19b1f-8083-4858-9f98-d4f0810b8c5e-147212220%2C68a3e960-7115-43c2-a821-75a5ceb1bc62_43409688X3XX1629025362276%2C%2C,2021-08-15 13:00:24
Tarik,www,playback,/watch/80201011?trackId=14170286&tctx=1%2C1%2Cdfb19b1f-8083-4858-9f98-d4f0810b8c5e-147212220%2C68a3e960-7115-43c2-a821-75a5ceb1bc62_43409688X3XX1629025362276%2C%2C,/watch/80201012?trackId=155573558,2021-08-15 13:00:24
Tarik,www,browseTitles,https://www.netflix.com/browse,/browse,2021-08-15 11:03:03
Tarik,www,playback,/browse,/watch/80201011?trackId=14170286&tctx=1%2C1%2Cdfb19b1f-8083-4858-9f98-d4f0810b8c5e-147212220%2C68a3e960-7115-43c2-a821-75a5ceb1bc62_43409688X3XX1629025362276%2C%2C,2021-08-15 11:03:03
Tarik,www,browseTitles,/browse,/browse?jbv=80200942,2021-08-15 09:09:46
Tarik,www,playback,/browse?jbv=80200942,/watch/80201011?trackId=14170287&tctx=1%2C1%2C8c54821b-dbb8-41fc-841f-50a9e7cdd79a-40756908%2Cffe5668b-42dc-49ef-8fc8-17d23de0ebde_66384211X3XX1629018574024%2C%2C,2021-08-15 09:09:46
Tarik,www,movieDetails,https://www.netflix.com/browse,/browse,2021-08-15 09:09:44
Tarik,www,browseTitles,/browse,/browse?jbv=80200942,2021-08-15 09:09:44
Tarik,iOS,profilesGate,,,2021-08-14 21:20:40
Tarik,iOS,browseTitles,,,2021-08-14 21:20:40
Tarik,iOS,profilesGate,,,2021-08-14 21:20:39
Tarik,iOS,browseTitles,,,2021-08-14 21:20:31
Tarik,iOS,browseTitles,,,2021-08-14 21:20:31
Tarik,iOS,playback,,,2021-08-14 21:20:31
Tarik,www,browseTitles,,/browse,2021-08-14 16:26:48
Tarik,www,playback,/browse,/watch/80201011?trackId=14170286&tctx=1%2C0%2Cc8e5b249-58df-4a30-8d89-dcfc46042ca3-88441503%2Cc730a799-a45b-4484-8ae5-f80905c957c7_17330278X3XX1628958402202%2C%2C,2021-08-14 16:26:48
Tarik,www,postPlay,/browse?jbv=80200942,/watch/80201010?trackId=14170287&tctx=1%2C0%2C4dcabda7-28d4-4bea-9a45-3e9a211263a2-84447514%2C21e38fda-e21b-4c16-ba4f-394ce4cd44eb_56513174X3XX1628955382552%2C%2C,2021-08-14 15:59:50
Tarik,www,playback,/watch/80201010?trackId=14170287&tctx=1%2C0%2C4dcabda7-28d4-4bea-9a45-3e9a211263a2-84447514%2C21e38fda-e21b-4c16-ba4f-394ce4cd44eb_56513174X3XX1628955382552%2C%2C,/watch/80201011?trackId=155573558,2021-08-14 15:59:50
Tarik,www,playback,/browse?jbv=80200942,/watch/80201010?trackId=14170287&tctx=1%2C0%2C4dcabda7-28d4-4bea-9a45-3e9a211263a2-84447514%2C21e38fda-e21b-4c16-ba4f-394ce4cd44eb_56513174X3XX1628955382552%2C%2C,2021-08-14 15:36:33
Tarik,www,browseTitles,/browse,/browse?jbv=80200942,2021-08-14 15:36:32
